# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,123.12315316223275,158.0,0.5335957387141798,1.8740779347483683,0.0,0.0
 0.06510689615877076,0.010597269818572397,0.16276724039692692,2.5000000000000004,123.12315316223275,158.0,0.5335957387141798,1.8740779347483683,0.0,0.0
 0.0921164814514274,0.021213615387477923,0.3930584440254955,8.526276917372002,123.44743323341278,158.0,0.5255629849567265,1.9027215169697262,12.006110707230032,444.51296001550423
 0.11286966678079949,0.031848904198021784,0.5124653705805673,5.753667432732581,123.76740400398755,158.0,0.5176400760628312,1.9318442412844012,15.417911298749928,164.3988880440034
 0.13038863784056445,0.0425029921947947,0.6081457615534099,5.461530283167572,124.08311087013834,158.0,0.5098266343596992,1.9614510749441694,18.020856651556198,148.57866617431307
 0.14584337353363647,0.05317572400917954,0.6905800284355023,5.333916316604859,124.39459920802962,158.0,0.5021221817485929,1.9915471499737272,20.154879648372724,138.08214124122196
 0.1598335799376642,0.06386693318922423,0.7641923836782516,5.261706161930291,124.70191433236518,158.0,0.4945261465836756,2.0221377714975812,21.966446774301467,129.4882343842475
 0.1727153061264017,0.07457644242584163,0.831372215160164,5.215126489852559,125.00510145732353,158.0,0.48703787001425414,2.0532284275363084,23.53621871138935,121.86037135770941
 0.18472039819720734,0.0853040637753371,0.8935892608090228,5.182554642805295,125.30420565967803,158.0,0.47965661227728734,2.0848247984162147,24.914777878452817,114.83120320383786
 0.19600979452896358,0.09604959887821629,0.9518254818154265,5.158488487341833,125.59927184415122,158.0,0.4723815586397648,2.116932766976608,26.136577705503882,108.22543483695704
 0.2067005942655274,0.10681283917430542,1.0067759719862273,5.139979377114655,125.89034471083043,158.0,0.465211825024581,2.149558429532959,27.22648200804946,101.94787381695788
 0.21688113437008635,0.11759356611413863,1.0589543215890354,5.125302691891763,126.17746872458571,158.0,0.45814646321151453,2.1827081082110755,28.203220144154717,95.94168148975395
 0.2266199914982396,0.12839155136665548,1.1087528146708148,5.1133816244024235,126.46068808637682,158.0,0.45118446637288545,2.21638836114881,29.081375572537752,90.17027530308931
 0.23597165679223975,0.13920655702318646,1.1564791207261982,5.10350879281402,126.74004670648189,158.0,0.4443247734047289,2.2506059978094326,29.872606784195703,84.60858967713405
 0.24498027332645647,0.1500383357977633,1.2023798252967406,5.095200178207314,127.0155881793805,158.0,0.43756627379133023,2.285368091410279,30.58643598071386,79.23849281483707
 0.253682187962618,0.1608866312237526,1.246656153222686,5.088113337948823,127.28735576036098,158.0,0.43090781204923617,2.3206819928475526,31.23077993101879,74.04622743910969
 0.2621077471932873,0.17175117784685046,1.2894748378897603,5.081999128462936,127.55539234376448,158.0,0.4243481915515873,2.35655534749329,31.81231964138818,69.02090347339391
 0.27028259390086845,0.18263170141445437,1.3309758527353854,5.076671934060617,127.81974044267915,158.0,0.41788617870008354,2.3929961098754093,32.33676524717162,64.15357064702847
 0.2782286247397612,0.19352791906144706,1.3712780466015755,5.071990618124273,128.0804421701758,158.0,0.41152050633869974,2.4300125621855533,32.80905055396869,59.43663149221873
 0.2859647107546093,0.2044395394924183,1.410483338735925,5.06784594420249,128.33753922183277,158.0,0.40524987741274704,2.4676133312719055,33.23347894058363,54.86345237117616
 0.2935072490827918,0.21536626316036991,1.4486798995935033,5.064152039487515,128.59107285965888,158.0,0.39907296805299347,2.505807408802514,33.613834864956274,50.428106271791265
 0.3008705917446429,0.2263077824419289,1.4859446020685818,5.060840461512662,128.841083897229,158.0,0.3929884307491563,2.544604170900639,33.953470461910605,46.1251923958334
 0.30806738341416307,0.23726378180912228,1.522344937897013,5.0578559863826555,129.08761268598798,158.0,0.3869948971137717,2.5840134003266,34.25537379428137,41.9497112372139
 0.31510883072217466,0.24823393799774024,1.5579405353408489,5.0551535624410535,129.3306991027163,158.0,0.38109098048869205,2.6240453099090666,34.52222335765493,37.896976530655635
 0.3220049193241321,0.259217920172352,1.5927843751157686,5.052696069628424,129.57038253797083,158.0,0.3752752787259579,2.6647105649883294,34.75643210072759,33.96254842291063
 0.32876459060428087,0.27021539008800094,1.6269237748210303,5.050452646346789,129.80670188567862,158.0,0.3695463762095961,2.7060203113257666,34.96018340444934,30.14219113288969
 0.33539588682548477,0.28122600224863337,1.66040119357441,5.048397422864934,130.03969553351538,158.0,0.36390284609061746,2.7479862022045976,35.13546071004277,26.431831688196443
 0.3419060713484393,0.2922494040623101,1.693254895434812,5.0465085504967675,130.26940135425463,158.0,0.35834325253189186,2.79062042590296,35.284072199381576,22.8275387302475
 0.34830172896111816,0.30328523599326046,1.7255195007738944,5.0447674489517125,130.49585669797256,158.0,0.3528661522724353,2.833935738976562,35.407671490887665,19.32550161238483
 0.3545888501974089,0.3143331317108011,1.7572264478963133,5.04315821673664,130.7190983849999,158.0,0.34747009661410466,2.8779454973087533,35.50777512270125,15.922013915648089
 0.3607729026604972,0.32539271823520144,1.788404382144773,5.041667164784907,130.9391626996077,158.0,0.3421536327981106,2.9226636929792726,35.58577743661018,12.613462510952766
 0.366858891717527,0.33646361608053044,1.8190794859450596,5.0402824442897245,131.15608538442777,158.0,0.3369153056664001,2.9681049901311387,35.64296333551636,9.396319705853749
 0.3728514124390784,0.34754543939453925,1.8492757603915115,5.038993747298137,131.36990163552744,158.0,0.33175365896525827,3.014284765144735,35.680519273083256,6.267135202692282
