# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-148.93976273831453,248.0,-0.14975706306834222,-6.677481378915972,0.0,0.0
 0.09411061898745159,0.011071010757751604,0.11763827373431449,1.25,-148.93976273831453,247.75693194530538,-0.14975706306834222,-6.677481378915972,0.0,0.0
 0.13306269432513507,0.022132100776330422,0.2839666416407335,4.27007717726166,-149.03471441544073,247.51386389061074,-0.14959101744692382,-6.684893365036498,-2.43765386832596,-62.5808470330128
 0.16293124058211914,0.03318323644703549,0.3699924186340678,2.8801460992839303,-149.1294756392304,247.27079583591612,-0.14942609843894403,-6.692271366561867,-3.1726091713448215,-24.60632990623066
 0.1880944101188114,0.04422438389742953,0.4387820633761632,2.7337432449353494,-149.22404702288833,247.0277277812215,-0.1492623166991419,-6.699614625542986,-3.758325576595046,-23.27673405355985
 0.21024844159706943,0.05525550899249541,0.4979285646448512,2.6697850152796954,-149.31842918326964,246.78465972652685,-0.1490996834831094,-6.70692235314694,-4.260270211944117,-22.65703358965068
 0.23026346186194493,0.06627657733580923,0.5506398793237682,2.6335878745734016,-149.41262274095857,246.54159167183224,-0.14893820954395887,-6.714193779164853,-4.706143508344363,-22.276934547136687
 0.24865647672351832,0.07728755427069203,0.5986499232318294,2.6102324316805503,-149.5066283201662,246.29852361713762,-0.14877790596265614,-6.7214281148103,-5.110939120916326,-22.00811642998566
 0.26576441429412356,0.08828840488137323,0.6430261137720532,2.5938948138594267,-149.60044654876296,246.05545556244297,-0.14861878366297776,-6.728624574587396,-5.483900570107033,-21.8004915935353
 0.28182135333454006,0.09927909399413962,0.6844822095358286,2.5818180949325003,-149.69407805824267,245.81238750774835,-0.14846085354979077,-6.735782370162786,-5.831217845693966,-21.630353999147058
 0.2969977591545028,0.1102595861784951,0.723523890611303,2.5725248480189973,-149.78752348368266,245.56931945305374,-0.14830412650908484,-6.742900710444776,-6.157282992333289,-21.48500445411276
 0.3114223444113104,0.12122984574829604,0.7605251294572656,2.5651509687947662,-149.88078346375158,245.3262513983591,-0.14814861369205232,-6.7499787887225215,-6.4653491527518945,-21.357020318710155
 0.3251951251330959,0.13218983676291238,0.7957718369305079,2.559156947695377,-149.97385864070077,245.08318334366447,-0.14799432587856845,-6.757015811677232,-6.757907413859015,-21.241771506922888
 0.3383956536699098,0.14313952302835695,0.8294884735037579,2.554188378080491,-150.06674966030224,244.84011528896986,-0.1478412741863582,-6.764010967190875,-7.036916691812573,-21.136220203263104
 0.35108844253086496,0.15407886809843563,0.8618551202509707,2.5500027694289678,-150.15945717187472,244.5970472342752,-0.14768946957461113,-6.770963447023626,-7.303951289827922,-21.038291973546144
 0.3633266687441219,0.16500783527587615,0.893018889093734,2.546428567320112,-150.2519818282494,244.3539791795806,-0.14753892291337015,-6.7778724437833,-7.56029956975762,-20.94652243410997
 0.37515478151127635,0.1759263876134669,0.9231018128192473,2.5433409638307456,-150.34432428575622,244.11091112488597,-0.147389645344218,-6.784737134447751,-7.807032222691601,-20.859849562741214
 0.38661038570135015,0.18683448791518348,0.9522064590157859,2.5406469806068896,-150.43648520419984,243.86784307019133,-0.14724164777676735,-6.791556703549645,-8.04505086894309,-20.777485176882262
 0.3977256328046462,0.1977320987373204,0.9804200231324969,2.538275924459178,-150.52846524688132,243.6247750154967,-0.14709494139540455,-6.7983303199524,-8.275123515178398,-20.698833242050533
 0.4085282681916748,0.2086191823896113,1.0078173762453997,2.5361730847456387,-150.62026508052327,243.3817069608021,-0.1469495372251298,-6.805057156920331,-8.497910959039602,-20.623434549009882
 0.41904243311278655,0.2194957009363553,1.0344633766305746,2.5342954561870696,-150.71188537531998,243.13863890610747,-0.14680544620223332,-6.811736389005895,-8.713986843858025,-20.550931665962054
 0.4292892881938975,0.23036161619752904,1.0604146516333561,2.532608766041794,-150.8033268048782,242.89557085141283,-0.14666267976366462,-6.818367164785352,-8.92385310755149,-20.481041454400238
 0.4392875047163611,0.24121688974990876,1.085720991137824,2.5310853638357096,-150.89459004623566,242.6525027967182,-0.14652124874474018,-6.8249486580757655,-9.12795208549599,-20.41353850318582
 0.4490536564181828,0.2520614829281743,1.1104264514181852,2.52970269504955,-150.98567577983593,242.4094347420236,-0.1463811644096964,-6.831480020210574,-9.32667609323276,-20.348240924795537
 0.45860253538420553,0.262895356826027,1.1345702397529864,2.5284421784704536,-151.07658468950075,242.16636668732895,-0.14624243793714042,-6.837960404009617,-9.520375112962936,-20.285001037232348
 0.46794740926500483,0.2737184722972876,1.158187430811516,2.527288367909959,-151.16731746247507,241.92329863263433,-0.14610508064365882,-6.8443889534474,-9.709363029582061,-20.22369900651455
 0.4771002326195215,0.2845307899570021,1.1813095523556603,2.5262283175971083,-151.25787478934896,241.6802305779397,-0.14596910368526234,-6.85076481771234,-9.893922712841936,-20.164235243194124
 0.48607182200373883,0.29533227018254316,1.2039650682790775,2.525251095783809,-151.3482573640925,241.43716252324506,-0.14583451843254752,-6.857087133746922,-10.074310233428239,-20.1065288279508
 0.4948720021296016,0.3061228731147007,1.2261797801666772,2.5243474076528427,-151.43846588404872,241.19409446855045,-0.14570133609539812,-6.863355043945848,-10.250758355627744,-20.05051256632129
 0.5035097287312574,0.31690255865878075,1.2479771635760712,2.523509299914115,-151.5285010498988,240.95102641385583,-0.14556956810101332,-6.86956767850051,-10.423479464243064,-19.99613053071293
