# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-7.666065833406411,158.41,3766.6352102932633,0.0002654889428281381,0.0,0.0
 0.003160448484320866,0.00002497108655511515,0.007901121210802164,2.4999999999999996,-7.666065833406411,158.41,3766.6352102932633,0.0002654889428281381,0.0,0.0
 0.009729379344697732,0.0002366520560825771,0.032224569572546484,3.7028017007243794,151.53487094213108,158.41,60.22049296225012,0.016605642876866868,24235.441072431073,3689404.194922621
 0.016511320129473414,0.0006815592310448847,0.06560174868542784,4.921478994303152,152.66763570358847,158.41,10.947216208146274,0.09134742394654258,167.02663697687703,-3548897.756448087
 0.023305451720074283,0.0013578601996917829,0.0995419296238692,4.995514214854897,153.01926361768537,158.41,3.7787598418328567,0.2646370877898814,51.75465170314543,-16966.40457085068
 0.030091066422615137,0.002263680696125589,0.13349129535672344,5.003137846913412,153.19053386416482,158.41,1.7344632337022488,0.5765472456083596,25.24019620732638,-3907.4507849511083
 0.03686265733099454,0.003397138763755812,0.16738430938402418,5.005177437012676,153.2918630021329,158.41,0.9375493623654045,1.0666105062212774,14.963859946520103,-1517.5660195435003
 0.04361811536121842,0.004756349969161394,0.2012019317305323,5.005970312480405,153.35881313831516,158.41,0.5637425203933277,1.7738594550261917,9.910525072127513,-748.0373428099167
 0.0503564448225574,0.006339428837918167,0.23493640045943953,5.006354901828122,153.40633122321356,158.41,0.3653811189124521,2.7368682951556864,7.051908810786423,-424.2321895571211
 0.057077103576429304,0.008144489381686095,0.2685838709974668,5.006573279537852,153.44179622752443,158.41,0.25038834728691195,3.993796080510616,5.277013103878434,-264.0954959787887
 0.06377976271260588,0.010169645329190779,0.3021421657225882,5.006713610721398,153.46927074515744,158.41,0.17913341229808136,5.582431480376097,4.099047419065418,-175.74602271733121
 0.07046420436089867,0.012413010240536228,0.33560991768376125,5.006813391769339,153.4911759159782,158.41,0.13262177922700963,7.5402396637153615,3.2770382289658473,-122.97350075746593
 0.07713027309451087,0.014872697569084568,0.368986193638524,5.006890461010421,153.50904438300944,158.41,0.10096512480785991,9.904410081233834,2.680510469558027,-89.4871900135021
 0.08377785076579736,0.01754682069734053,0.4022703096507704,5.006954060275767,153.5238936102058,158.41,0.07866639195732866,12.71190879762776,2.233780172360515,-67.2019672860863
 0.09040684257051045,0.02043349295892265,0.43546173334077,5.0070093111898455,153.53642556405373,158.41,0.06250183878579398,15.999529284685456,1.890476593897608,-51.78820378369221
 0.09701716889835563,0.02353082765263016,0.46856002867216545,5.0070592115812795,153.54714020231074,158.41,0.05049497389561729,19.80395122229769,1.6208939960892095,-40.78204077048592
 0.10360876034735891,0.026836938051791135,0.5015648231142864,5.007105597709883,153.55640326229332,158.41,0.04138765230324954,24.161795713198384,1.4052843011039822,-32.709808648384815
 0.11018155455551185,0.030349937410673083,0.5344757872571764,5.007149638439465,153.56448846858208,158.41,0.034352822437423554,29.10968965713315,1.2301018459884308,-26.652660887854072
 0.11673549412066864,0.03406793896899165,0.5672926216904505,5.007192102859896,153.5716047559773,158.41,0.02883146421801227,34.68432932987346,1.0858030234295037,-22.017112169613817
 0.12327052519587842,0.03798905595516923,0.6000150482913669,5.007233511872165,153.57791436705543,158.41,0.024436405465114063,40.922548998772406,0.9655059028080698,-18.40804109987685
 0.12978659651707497,0.04211140158871504,0.6326428042823848,5.0072742274752295,153.58354520468723,158.41,0.02089366417389857,47.86139911491691,0.8641461018815351,-15.555354742176428
 0.1362836587152343,0.04643308908202615,0.6651756380807745,5.007314507102384,153.58859946020482,158.41,0.0180056213655066,55.538211078663565,0.7779293722995315,-13.270109928519643
 0.1427616638201544,0.05095223164174696,0.6976133063384716,5.007354537751195,153.593159764253,158.41,0.015627275299839136,63.990681728778,0.7039673440021242,-11.417408152585786
 0.14922056489615387,0.05566694246981819,0.7299555717907718,5.007394457933444,153.5972936529292,158.41,0.013650567719469861,73.25702641463738,0.6400297245001508,-9.89914828384014
 0.15566031577033485,0.0605753347643009,0.7622022016662219,5.007434372148963,153.60105686328328,158.41,0.011993871911406384,83.37591124755821,0.584372039787599,-8.6428319666373
 0.16208087082691186,0.06567552172002523,0.7943529664931167,5.0074743606412335,153.6044958018498,158.41,0.010594708455361566,94.38674072186849,0.5356139050594955,-7.594068472032999
 0.16848218484944896,0.07096561652910975,0.8264076391909041,5.007514486077784,153.6076494181858,158.41,0.009404707783791134,106.32972581279817,0.4926514032702924,-6.711512923431821
 0.17486421289833098,0.07644373238138209,0.8583659943694507,5.007554798218876,153.61055064430948,158.41,0.008386038520944326,119.24581523236232,0.4545931326996672,-5.963350564918326
 0.18122691021447937,0.08210798246471745,0.8902278077820267,5.007595337234007,153.61322751331096,158.41,0.007508804787812989,133.17698731801224,0.4207129254259359,-5.324818326300713
 0.1875702321428662,0.08795647996532181,0.9219928558933621,5.0076361360732005,153.61570403712233,158.41,0.006749160321301758,148.1665796030643,0.3904143348438059,-4.77645481723726
 0.19389413407110753,0.0939873380679616,0.9536609155349367,5.007677222214832,153.61800090231463,158.41,0.006087948173352784,164.25895417064223,0.3632037970154035,-4.302808319478411
 0.20019857137967484,0.10019866995615694,0.9852317636269544,5.007718618934485,153.62013602598566,158.41,0.00550964860526908,181.4997782333456,0.33866998219287553,-3.8915153917365792
